Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,ans_prob_lens_edit_layer32,ans_prob_lens_edit_layer33,ans_prob_lens_edit_layer34,ans_prob_lens_edit_layer35,ans_prob_lens_edit_layer36,ans_prob_lens_edit_layer37,ans_prob_lens_edit_layer38,ans_prob_lens_edit_layer39,ans_prob_lens_edit_layer40,ans_prob_lens_edit_layer41,ans_prob_lens_edit_layer42,ans_prob_lens_edit_layer43,ans_prob_lens_edit_layer44,ans_prob_lens_edit_layer45,ans_prob_lens_edit_layer46,ans_prob_lens_edit_layer47,ans_prob_lens_edit_layer48,ans_prob_lens_edit_layer49,ans_prob_lens_edit_layer50,ans_prob_lens_edit_layer51,ans_prob_lens_edit_layer52,ans_prob_lens_edit_layer53,ans_prob_lens_edit_layer54,ans_prob_lens_edit_layer55,ans_prob_lens_edit_layer56,ans_prob_lens_edit_layer57,ans_prob_lens_edit_layer58,ans_prob_lens_edit_layer59,ans_prob_lens_edit_layer60,ans_prob_lens_edit_layer61,ans_prob_lens_edit_layer62,ans_prob_lens_edit_layer63,ans_prob_lens_edit_layer64,ans_prob_lens_edit_layer65,ans_prob_lens_edit_layer66,ans_prob_lens_edit_layer67,ans_prob_lens_edit_layer68,ans_prob_lens_edit_layer69,ans_prob_lens_edit_layer70,ans_prob_lens_edit_layer71,ans_prob_lens_edit_layer72,ans_prob_lens_edit_layer73,ans_prob_lens_edit_layer74,ans_prob_lens_edit_layer75,ans_prob_lens_edit_layer76,ans_prob_lens_edit_layer77,ans_prob_lens_edit_layer78,ans_prob_lens_edit_layer79,answer_prob_obs,answer_prob_exp
36,The place of birth of Jonathan Binney is,The place of birth of the father of Hibbert Newton Binney is,Jonathan Binney,the father of Hibbert Newton Binney, Hull,2.733449491643114e-06,4.7560737925778085e-07,1.0492698493180797e-05,0.0001384579372825101,0.0003080049355048686,0.0002736054011620581,0.0001481270301155746,2.2603187971981242e-05,6.790897714381572e-06,3.1375634534924757e-06,1.0576407021289924e-06,2.0006434624519898e-06,1.915399934659945e-06,1.3538224266085308e-06,3.858661330014002e-06,1.1100238225481007e-05,2.268872322019888e-06,1.461078454667586e-06,3.79396733478643e-05,5.781649088021368e-05,7.644975994480774e-05,0.0007304309983737767,0.0005165358306840062,0.00047218077816069126,0.000421906792325899,9.994149877456948e-05,2.4215059966081753e-05,1.951946433109697e-05,2.4141179892467335e-05,2.1908595954300836e-05,3.560274126357399e-05,6.4188199758064e-05,0.00011803712550317869,8.27793701319024e-05,3.132137135253288e-05,0.00013929979468230158,8.933303615776822e-05,0.0003530203830450773,0.00011039830860681832,0.00011785917013185099,0.00011535494559211656,9.970343671739101e-05,5.8435529354028404e-05,2.3501588657381944e-05,0.00011197344429092482,9.982509800465778e-05,0.00021014426602050662,0.00015857287507969886,0.0002961822028737515,0.00018190982518717647,0.00011927643208764493,0.00012228608829900622,5.145381874172017e-05,7.927839760668576e-05,3.7504829379031435e-05,3.193851807736792e-05,5.260083344182931e-05,5.2197949116816744e-05,6.405520252883434e-05,7.77809982537292e-05,0.00011092994100181386,8.795279427431524e-05,4.5279339246917516e-05,0.00020980866975151002,0.0001533202303107828,6.045233385520987e-05,8.39215426822193e-05,8.257212175522e-05,9.235415200237185e-05,4.964503750670701e-05,0.00011716476001311094,0.00011810191062977538,0.00010944742825813591,0.00021558905427809805,9.835485980147496e-05,7.810317038092762e-05,8.549612539354712e-05,0.00012666256225202233,5.012561450712383e-05,0.00019469877588562667,9.54381248448044e-05,0.0002656818542163819
37,The country of citizenship of Eleanor of Austria is,"The country of citizenship of the mother of Maria of Portugal, Duchess of Viseu is",Eleanor of Austria,"the mother of Maria of Portugal, Duchess of Viseu", Spanish,9.535795470583253e-06,6.431853307731217e-06,1.2921187590109184e-05,2.657959885254968e-05,6.545404175994918e-06,3.180726707796566e-05,1.6794852854218334e-05,1.0019598448707256e-05,3.0701312425662763e-06,5.812600647914223e-06,6.8138174356136005e-06,1.0703728321459494e-06,1.375516831103596e-06,5.286905206958181e-07,4.54097335023107e-06,8.80172046890948e-06,5.022068762627896e-06,3.003867050210829e-06,1.2444980939108063e-06,1.523223431831866e-07,4.082522053749926e-08,2.087162869202075e-07,2.9477396878974105e-07,2.2675577326936036e-07,3.397883290290338e-07,9.241191492037615e-07,3.1204743322632567e-07,2.3443710972514964e-07,2.1829217189406336e-07,1.8399401824353845e-07,3.3875190297294466e-07,2.2138558506412664e-06,1.3496679684976698e-06,2.1215159904386383e-06,3.693637154356111e-06,2.5739518605405465e-06,1.6803788867036928e-06,2.644905907800421e-05,1.2289697224332485e-05,3.5615554224932566e-05,9.813789802137762e-06,3.789107358898036e-05,2.755028390311054e-06,1.00792044577247e-06,1.9136198261548998e-06,1.5666335002606502e-06,1.4366828509082552e-06,3.657193474282394e-06,3.3562946555321105e-06,3.1707031666883267e-06,2.5013760023284703e-06,3.741136424650904e-06,7.4164177021884825e-06,1.3374502486840356e-05,2.66766414824815e-06,3.272223466410651e-06,1.7026379737217212e-06,1.0949087254630285e-06,1.1854547210532473e-06,7.205370593510452e-07,1.20164600048156e-06,6.714183200529078e-06,1.970006815099623e-05,2.313841385159776e-08,2.4657351787027437e-06,1.5462366718566045e-05,7.530806669819867e-06,1.281512959394604e-05,4.5155040425015613e-05,6.897866114741191e-05,1.5873516531428322e-05,1.4566005120286718e-05,6.887823110446334e-05,8.561026334064081e-05,4.180060568614863e-05,5.525317828869447e-05,2.351835610170383e-05,5.0737933634081855e-05,4.31758671766147e-05,0.0004378960293252021,0.00011789619020419195,0.001638298504985869
38,The spouse of Michal Bat-Adam is,The spouse of the director of The Deserter's Wife is,Michal Bat-Adam,the director of The Deserter's Wife, Moshé Mizrahi,0.00027930119540542364,6.168374966364354e-05,2.942735045508016e-05,0.00017493413179181516,0.00014448398724198341,3.511862814775668e-05,8.540184239791415e-07,4.6081098048489366e-07,7.499439789171447e-07,4.016652042082569e-07,1.1725671356543899e-05,1.7630281945457682e-05,4.8224410420516506e-05,0.00023936631623655558,5.8789093600353226e-05,5.5869500101835e-06,1.4450233720708638e-05,2.8290905902395025e-06,6.39561767457053e-05,1.4894332707626745e-05,4.324379005993251e-07,3.432508322021022e-08,1.916261709311584e-07,4.132115918764612e-06,1.2357537571006105e-06,1.9861847704305546e-06,8.106764539661526e-07,1.2819285188925278e-07,2.7253514645053656e-07,2.2504963226310792e-08,7.095437126736215e-08,2.0128008770825545e-07,7.768478553771274e-07,1.19329456538253e-06,5.767848051618785e-06,0.00018932524835690856,0.00012103473272873089,0.004091472364962101,0.00046809317427687347,1.0940132597170305e-05,2.3895216145319864e-05,3.233651295886375e-05,0.0011416926281526685,2.5497505703242496e-05,2.676421354408376e-05,2.423339310553274e-06,8.763492473917722e-07,6.516601843031822e-06,1.7219549590663519e-06,1.4677782473881962e-06,1.4196839401847683e-06,4.0937334233603906e-07,3.3073922622861573e-06,6.881028866700944e-07,5.836289460603439e-07,8.175957759704033e-07,1.4320995944672177e-07,1.739923732202442e-06,1.8630206000125327e-07,8.025793931665248e-07,4.080448547938431e-07,9.031728041009046e-07,7.858171215957555e-07,8.708814647206964e-08,1.9475773882504654e-08,5.546877446249709e-07,4.345251625181845e-08,3.278059423905688e-08,5.361302868323037e-08,1.0611335810040146e-08,1.174544834725566e-07,5.907792033355008e-09,7.042734750939417e-08,1.6324966622960346e-07,3.060711151192663e-07,1.249877215059314e-07,7.461233764161079e-08,2.1517365667023114e-07,3.6447719509169474e-08,1.2275945948658773e-07,0.0006657057674601674,0.001674881437793374
39,The country of citizenship of Callicrates is,The country of citizenship of the father of Phintys is,Callicrates,the father of Phintys, Athens,1.3500718523573596e-05,1.5038175661175046e-05,7.499093044316396e-06,1.6095808632599073e-06,3.8587634776376945e-07,1.470945335313445e-06,2.011959622905124e-06,5.448631782201119e-06,8.873216756910551e-06,6.117638986324891e-05,9.141169357462786e-06,3.807221946772188e-05,4.386362707009539e-05,1.9804085241048597e-05,1.2321908798185177e-05,2.0175821191514842e-05,6.733621830790071e-06,1.761200292094145e-05,1.665308082010597e-05,6.386152108461829e-06,5.028899181525048e-07,1.1933498171856627e-06,5.539817266253522e-06,1.6970435581242782e-06,6.809253818573779e-07,8.91162130756129e-07,6.328253334686451e-07,8.854683386516626e-08,1.0925406002115778e-07,1.127249902310723e-07,1.5893810996203683e-06,1.762093461366021e-06,1.9663802675040642e-07,3.448161010055628e-07,2.327386425804434e-07,5.74050318391528e-07,3.295282340332051e-07,4.53909051429946e-05,2.2700094632455148e-05,1.5434736269526184e-05,2.333424890821334e-05,2.3663124011363834e-05,0.00048220038297586143,0.0002727113605942577,0.00021578973974101245,0.00032074828050099313,0.00014136196114122868,0.00018084155453834683,0.0001300765434280038,9.828220208873972e-05,8.107242319965735e-05,0.00044352826080285013,0.001325236982665956,0.0006046309717930853,0.0010303864255547523,0.0011595317628234625,0.0017508965684100986,0.0010520966025069356,0.0014693287666887045,0.0028550196439027786,0.0010694199008867145,0.000877761805895716,0.0017484318232163787,0.0011212537065148354,0.000721737218555063,0.0003915069391950965,0.00044145624269731343,0.00027675522142089903,0.0002311920834472403,2.940884769486729e-05,4.660938066081144e-05,1.786019311111886e-05,9.498756844550371e-05,8.675362187204883e-05,6.39311911072582e-05,7.976423512445763e-05,6.700940866721794e-05,4.430181434145197e-05,0.00011652192915789783,3.896964335581288e-05,0.009094743989408016,0.010355380363762379
40,The date of death of Princess of Monaco is,The date of death of the mother of Albert II is,Princess of Monaco,the mother of Albert II," September 14, 1982",1.2328665434324648e-05,5.5295004131039605e-05,9.568657696945593e-05,0.00010760570148704574,8.150251233018935e-06,8.89143757376587e-06,6.916334314155392e-07,2.995246859427425e-07,8.296281066577649e-07,1.0178904830127067e-07,1.6754555076659017e-07,3.2033390198193956e-06,1.1528810546224122e-06,1.239921061824134e-06,1.2189316294097807e-06,8.305852361445432e-07,1.77790070665651e-07,8.326916031364817e-06,3.595410362322582e-06,4.3945325955974113e-07,5.260542934593104e-07,1.0001094778999686e-06,1.2906549500257825e-06,2.276306076964829e-06,3.852195732179098e-06,7.48160209695925e-06,1.4326801647257525e-05,2.835512532328721e-06,2.150107320630923e-06,2.785678134387126e-06,1.969178811123129e-06,2.378731096541742e-06,1.117203737521777e-06,4.4623124040299444e-07,5.387678925217187e-07,1.1838965292554349e-06,2.0176412363070995e-06,1.2687906973951613e-06,4.15557406086009e-06,8.975227501650807e-06,3.0440739919868065e-06,4.001879460702185e-06,2.7560536182136275e-05,1.747590613376815e-05,1.9004985006176867e-05,4.788133082911372e-05,2.2590553271584213e-05,1.514277664682595e-05,3.60399171768222e-05,2.6129648176720366e-05,1.2197700925753452e-05,1.840209552028682e-05,8.908572453947272e-06,1.040244478645036e-05,2.9511475077015348e-05,9.267339009966236e-06,9.954936103895307e-06,3.8024980312911794e-05,8.31059951451607e-05,4.7174304199870676e-05,6.352394848363474e-05,5.56194172531832e-05,6.836279499111697e-05,0.00031961005879566073,0.000509426521603018,0.000448966515250504,0.0003594408626668155,0.0001949291763594374,0.00016834370035212487,0.000165551042300649,0.00028669065795838833,3.7815629184478894e-05,0.000397435505874455,0.0005305761587806046,0.000570599571801722,0.000288347335299477,0.0002468074962962419,0.0003364778240211308,0.00033266074024140835,0.00023188719933386892,0.001742519554682076,0.01178724505007267
41,The place of birth of Marcela Agoncillo is,The place of birth of the mother of Lorenza Marino Agoncillo is,Marcela Agoncillo,the mother of Lorenza Marino Agoncillo," Taal, Batangas",6.743001449649455e-06,9.209150448441505e-06,4.360340608400293e-05,5.1156830522813834e-06,4.523048482951708e-05,4.955957774654962e-05,7.136255590012297e-05,7.057890616124496e-05,0.00014679008745588362,2.601399137347471e-05,1.7899383237818256e-05,9.6880239652819e-07,7.346534403041005e-07,1.1392261512810364e-05,2.7329177100909874e-05,1.2766859981638845e-05,1.094510366783652e-06,5.085522616354865e-07,5.71340308397339e-07,8.158729542628862e-06,2.464888893882744e-06,1.3918036074755946e-06,6.441373443522025e-07,1.623374288328705e-07,1.6723188878131623e-07,7.101993304559073e-08,4.485433180434484e-08,2.419001887687955e-08,2.0345478191075017e-08,2.04313597151895e-08,5.656363821771038e-09,5.1160640168745886e-08,7.401241930438118e-08,5.208388387245577e-08,7.201482077334731e-08,1.0693787544369115e-06,1.4746838132850826e-06,7.091329621289333e-07,2.9342043035285315e-06,5.387415171753673e-07,9.588083003109205e-07,1.4893158777340432e-06,1.6476154769407003e-06,3.28420651385386e-06,1.576878617015609e-06,2.0827244497922948e-06,1.2715378261418664e-06,9.813223869059584e-07,8.759330967222922e-07,5.120027708471753e-07,4.185031912129489e-07,5.194370942263049e-07,5.51732284748141e-07,2.071722917662555e-07,4.918075902082819e-08,6.973957056288782e-08,1.5322176238896645e-07,2.7731999807656393e-07,2.8648031502598315e-07,9.934216222973191e-07,5.270505880616838e-07,5.121725621393125e-07,9.977730996979517e-07,6.620039698645996e-07,1.6762171526352176e-06,1.957396989382687e-06,2.167297225241782e-06,2.1358055164455436e-06,1.675568455539178e-05,2.9722577892243862e-06,2.7272375518805347e-05,8.899422391550615e-05,0.0003321004915051162,0.0007217150996439159,0.008029409684240818,0.0249651987105608,0.06767750531435013,0.3007926046848297,0.01256425492465496,0.007415774278342724,0.000925548723898828,0.4838232100009918
42,The country of citizenship of Ilich Ramírez Sánchez is,The country of citizenship of the spouse of Isabelle Coutant-Peyre is,Ilich Ramírez Sánchez,the spouse of Isabelle Coutant-Peyre, Venezuelan,9.75191142060794e-07,6.548786473103974e-07,2.735307589318836e-06,4.6413859422500536e-07,4.1408267748010985e-07,1.749219222801912e-07,1.323373055583943e-07,3.863307256324333e-07,2.2021956169737678e-07,2.9710631110901886e-07,1.5139214326609363e-07,9.041433202128246e-08,1.608372599548602e-07,2.7857311124535045e-07,2.0892350960366457e-07,8.149691410608284e-08,7.94425147887523e-08,1.4003957460317906e-07,7.380737798712289e-08,2.542034280850203e-07,5.257307407191547e-07,1.797267827896576e-06,7.232651455524319e-07,5.511524250323419e-07,3.174712048803485e-07,3.9420831399183953e-07,2.9101016707500094e-07,4.4831688228441635e-07,6.385629944816174e-07,2.475006226632104e-07,3.2501759505976224e-07,2.2771413910049887e-07,3.614736954205e-07,2.6953432552545564e-07,6.299237043094763e-07,2.0484610558924032e-06,2.9196646664786385e-06,0.00017871409363579005,0.00010797824506880715,0.0005374319152906537,0.0003259983495809138,0.00021698388445656747,0.002162599004805088,0.0035778507590293884,0.0032986660953611135,0.0016889184480533004,0.0027825573924928904,0.0032347911037504673,0.001352863386273384,0.0009635451715439558,0.0026647266931831837,0.002500894945114851,0.0019035571021959186,0.0019362664315849543,0.0010352518875151873,0.001425370224751532,0.0030019416008144617,0.0010991495801135898,0.0008693501586094499,0.0009617874165996909,0.001492193667218089,0.0005070666084066033,0.0007271619979292154,0.0008158267010003328,0.001130958553403616,0.0016306114848703146,0.0005079012480564415,0.0005352934822440147,0.001187885063700378,0.001321189571171999,0.0004895953461527824,0.0001971106103155762,0.0002440532116452232,0.00015306468412745744,0.00045268924441188574,0.003570449072867632,0.0024209311231970787,0.004117436241358519,0.0022811167873442173,0.0025677653029561043,0.00018003529112320393,0.02095785364508629
43,The place of death of Elizabeth of York is,The place of death of the mother of Elizabeth Tudor is,Elizabeth of York,the mother of Elizabeth Tudor, Tower,3.1638731456951064e-07,8.714642376617121e-07,2.3537909328297246e-06,1.2133697964600287e-05,7.945479592308402e-05,0.0002736290916800499,0.0001803637860575691,6.723447586409748e-05,1.2309422345424537e-05,1.0212727829639334e-05,4.360179900686489e-06,4.223616087983828e-06,9.39107337671885e-07,1.0020286026701797e-05,1.7886797650135122e-05,3.1825068163016113e-06,6.855906121927546e-06,2.1484438548213802e-06,9.735090134199709e-05,0.0005742189241573215,0.00018593283311929554,6.727440631948411e-05,2.225247044407297e-05,3.432617450016551e-05,2.8889377063023858e-05,2.1287138224579394e-05,2.8109029699407984e-06,8.337824510817882e-06,1.0252807442157064e-05,8.664637789479457e-06,1.5798554159118794e-05,6.459518772317097e-06,3.374393827471067e-06,5.124710241943831e-06,4.138678832532605e-06,1.6677964822520153e-06,3.3193300623679534e-06,7.17485454515554e-06,1.6232957932516e-05,1.246948249900015e-05,5.406760101323016e-05,7.540167280239984e-05,9.263100946554914e-05,0.00012162220809841529,0.0003082519688177854,0.00023770242114551365,9.411733481101692e-05,0.0005448341835290194,0.00014136169920675457,8.755533781368285e-05,3.646339609986171e-05,7.235283555928618e-05,8.961177809396759e-05,0.000188276608241722,0.0002225708303740248,0.000645912776235491,0.0012963673798367381,0.0007312785019166768,0.0015725648263469338,0.0013997417408972979,0.0004967443528585136,0.0008024899871088564,0.0008316321764141321,0.0006698956131003797,0.00045480369590222836,0.000526415416970849,0.0003464945184532553,0.00035919377114623785,0.0003264861588831991,0.0008628689683973789,0.0006779294344596565,0.000406023085815832,0.0002661680046003312,0.00024834630312398076,0.00014462934632319957,0.00025175727205350995,0.00024755089543759823,0.0009075594716705382,0.0014715780271217227,0.010454894043505192,4.613781129592098e-05,0.00035098879016004503
44,The place of birth of Lydia Maria Child is,The place of birth of the spouse of David Lee Child is,Lydia Maria Child,the spouse of David Lee Child," Medford, Massachusetts",3.666953489300795e-05,3.2989362807711586e-05,2.5678340534796007e-05,5.9181325923418626e-05,1.4355522580444813e-05,2.2880958567839116e-05,6.319362455542432e-06,1.524959088783362e-06,7.927519618533552e-06,4.409514986036811e-06,1.2388353752612602e-05,3.46056986018084e-05,9.893812602967955e-06,2.4591125111328438e-05,6.063557884772308e-05,1.1282509149168618e-05,1.4989371265983209e-05,3.969795216107741e-06,3.5644723084260477e-06,2.530299752834253e-06,4.07606557928375e-06,1.5688914572820067e-05,0.00024962914176285267,6.575109000550583e-05,2.349604619666934e-05,5.3994554036762565e-05,3.392271901248023e-05,0.00011350589920766652,5.1446106226649135e-05,6.182018114486709e-05,4.585441274684854e-05,3.043766992050223e-05,4.0416100091533735e-05,9.741427493281662e-05,0.00011114488006569445,3.9623915654374287e-05,4.3753541831392795e-05,7.643030403414741e-05,7.556463242508471e-05,1.460239218431525e-05,3.293261397629976e-05,7.30471811039024e-06,5.139667337061837e-06,5.592412435362348e-06,2.2020960841473425e-06,8.806112418824341e-06,3.915950856026029e-06,4.384157819004031e-06,2.4160601697076345e-06,2.1729993022745475e-06,2.0882805529254256e-06,2.060057113340008e-06,3.073540938203223e-06,3.3698954666760983e-06,8.471046726299392e-07,4.6986750135147304e-07,1.730550934553321e-06,9.560264970787102e-07,9.119777359956061e-07,6.978865485507413e-07,7.403529593830172e-07,2.8267784273339203e-06,1.527798985989648e-06,1.5415229199788882e-06,0.00012867247278336436,0.00010981940431520343,0.0001177922313218005,8.701624756213278e-05,0.00017303338972851634,0.00011678662121994421,0.00027477534604258835,0.0006972044357098639,0.0006886963383294642,0.0016512731090188026,0.0007680710987187922,0.0669744461774826,0.007538032252341509,0.176208034157753,0.08998991549015045,0.04392175003886223,0.0005709961988031864,0.6995660066604614
45,The date of birth of Mechthild of Bavaria is,"The date of birth of the mother of Philip II, Margrave of Baden-Baden is",Mechthild of Bavaria,"the mother of Philip II, Margrave of Baden-Baden", 12 July 1532,1.056083056028001e-05,0.0001281296426896006,0.006733403075486422,0.0017583172302693129,0.019702307879924774,0.0003535969590302557,0.0003557916497811675,0.00797420833259821,0.000262138870311901,8.111815930078592e-08,0.0017452966421842575,0.0017173979431390762,0.0001929363061208278,9.239971404895186e-06,0.0001547872816445306,0.01071873214095831,0.0002232950209872797,0.02472936175763607,0.027690833434462547,0.0028320089913904667,0.0001240172132384032,0.000570775184314698,0.0015590523835271597,0.0009085874771699309,0.00021857628598809242,0.003267753403633833,2.7527039492269978e-05,0.02780674584209919,0.0016295420937240124,0.035965386778116226,0.001228593522682786,0.017758691683411598,0.003675726242363453,0.00044959972728975117,0.02351979911327362,0.005212855059653521,0.004209761042147875,0.0037737975362688303,0.004053912591189146,0.00025127085973508656,1.6917207176447846e-05,0.0007547161658294499,0.0026483063120394945,9.224736277246848e-05,0.00013535446487367153,3.7058359936281704e-08,9.475450610807457e-07,1.0541118626861135e-06,3.991597168351291e-07,1.8525053491202925e-08,1.7662861750977754e-07,2.1959965579299023e-07,9.848906756815268e-07,1.7796425026972429e-06,1.1522463694291218e-07,7.896032911958173e-06,3.6462495245359605e-07,2.018668510572752e-06,6.410253945432487e-07,5.6465278674977526e-08,1.7228015849468648e-06,3.1093795769265853e-06,6.305059650912881e-05,3.763438826354104e-06,4.468230940801732e-07,2.6714965883911646e-07,9.291283049606136e-07,2.4491632188983203e-07,6.651316653005779e-07,8.961545461261267e-08,1.3427571730062482e-06,1.3735275672388525e-07,2.781864694156866e-08,1.14854901767103e-05,1.9831099962175358e-07,2.8796068818337517e-07,1.1867393290287964e-08,1.1845830272250168e-07,3.6956173676827575e-09,2.958257425689226e-07,0.024880314245820045,0.0020635207183659077
