Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
29,The place of birth of Esther Gronenborn is,The place of birth of the director of Alaska.de is,Esther Gronenborn,the director of Alaska.de, Oldenburg,9.59559838520363e-06,9.076935384655371e-06,1.3599847079603933e-05,7.912607543403283e-06,1.6293423641400295e-06,7.608322903251974e-06,1.0130312148248777e-05,3.2349355024052784e-05,8.342077308043372e-06,3.441861554165371e-05,4.531956619757693e-06,1.0818574992299546e-05,1.0032507816504221e-05,2.1243822629912756e-06,3.907885002263356e-06,1.3364268852456007e-05,4.940920007356908e-06,1.6078129192464985e-05,7.028736581560224e-05,6.959748861845583e-05,2.723211218835786e-05,1.3397035445450456e-06,1.4364446769832284e-06,1.3461075241139042e-06,2.3381737719319062e-06,3.803960169079801e-07,4.517742581811035e-06,2.1838299289811403e-05,7.234501936181914e-06,5.7352413023181725e-06,4.771060775965452e-05,1.132101533585228e-05,0.00012713928299490362,7.059612107696012e-05
30,The date of death of Sargent Shriver is,The date of death of the father of Timothy Perry Shriver is,Sargent Shriver,the father of Timothy Perry Shriver," January 18, 2011",0.00011790368444053456,0.0003457542625255883,0.0011511234333738685,0.0002481075352989137,0.00022763684683013707,0.0009119994356296957,0.00012945180060341954,0.0005856488132849336,0.00042926124297082424,0.00044624219299294055,0.00017925910651683807,0.00022943230578675866,0.00021582491172011942,0.0003888589271809906,0.001023913617245853,0.00044099820661358535,0.0019752713851630688,0.0007858212920837104,2.4226885216194205e-05,0.0013704090379178524,0.008643526583909988,0.02498958259820938,0.022408517077565193,0.0065375124104321,0.013741951435804367,0.02221156284213066,0.14968571066856384,0.25968489050865173,0.0925348550081253,0.12096978724002838,0.06888993829488754,0.004968047607690096,0.015708021819591522,0.09905537217855453
31,The date of death of Prince Nikita Alexandrovich of Russia is,The date of death of the father of Prince Alexander Nikitich Romanov is,Prince Nikita Alexandrovich of Russia,the father of Prince Alexander Nikitich Romanov, 12 September 1974,0.0030533182434737682,0.00897639524191618,0.021875321865081787,0.026525629684329033,0.050847169011831284,0.5833611488342285,0.02145567163825035,0.003067965619266033,0.013213443569839,0.00960360374301672,0.007257243152707815,0.00035641997237689793,0.0003571157285477966,8.582815098634455e-06,0.002497967565432191,0.003238304750993848,0.15117432177066803,0.1510576456785202,0.5864856839179993,0.4064332842826843,0.385067880153656,0.2546340823173523,0.10749009996652603,0.14329595863819122,0.027449382469058037,0.006503191776573658,0.002953027607873082,0.00024250191927421838,0.010996009223163128,0.01697688363492489,0.010438746772706509,0.9993127584457397,0.02683090791106224,0.06966687738895416
32,The place of death of Dikkha is,The place of death of the spouse of Saw Thanda is,Dikkha,the spouse of Saw Thanda, Mrauk U,0.0034419139847159386,0.0017459390219300985,0.004400923848152161,0.0013651808258146048,0.00012840612907893956,0.0011317256139591336,0.009486764669418335,0.0003686816489789635,0.0002485266304574907,0.0006397987599484622,0.00034753672662191093,0.0016695571830496192,0.0020389226265251637,0.00030399567913264036,0.004315999802201986,0.0006676689372397959,0.0007692778017371893,0.0010350521188229322,0.0001842998608481139,5.266821608529426e-05,3.7875932321185246e-05,5.0415837904438376e-05,4.818507295567542e-05,0.00018196305609308183,7.851640111766756e-05,0.0002921720442827791,0.0001557336945552379,0.0011997895780950785,0.00032162063871510327,0.00041882216464728117,0.0004597091756295413,0.00014914778876118362,0.0034358552657067776,0.0013606040738523006
33,The place of birth of Glenn Danzig is,The place of birth of the composer of Bullet is,Glenn Danzig,the composer of Bullet," Lodi, New Jersey",0.000594999932218343,0.0010049085831269622,0.0003311191394459456,5.697784217773005e-06,4.220601840643212e-05,1.9251943740528077e-05,1.1904171515197959e-05,1.9889143004547805e-05,5.219794729782734e-07,7.072495009197155e-06,4.687668479164131e-06,1.1120141607534606e-05,1.4866551509840065e-06,1.1038884622394107e-05,0.0015863903099671006,1.0113075404660776e-05,4.173867580448132e-07,4.22258210619475e-07,3.1072197259618406e-08,9.710703352538985e-08,4.0931871225780014e-09,2.0072825179795473e-07,8.322328426402237e-08,4.1212240375898546e-07,2.330635595626518e-07,6.602392659260659e-07,5.958758720225887e-06,5.530171520717886e-08,6.463827730840421e-07,1.7286622096435167e-05,0.0003954673302359879,4.4207456085132435e-05,0.0020558848045766354,0.19711746275424957
34,The place of death of W. Duncan Mansfield is,The place of death of the director of Girl Loves Boy is,W. Duncan Mansfield,the director of Girl Loves Boy, Hollywood,5.712702773053024e-07,3.955409738409799e-06,1.3561993910116144e-05,7.13377949068672e-06,6.916159236425301e-06,2.248586042696843e-06,1.447850536351325e-05,3.760822073672898e-05,1.7121772543760017e-05,1.2708929716609418e-05,1.5816895029274747e-05,1.7622400036998442e-06,2.0089645147436386e-07,1.6923269896551574e-08,3.657811475932249e-07,6.792880213879471e-08,7.177860084084386e-07,3.2208063203142956e-06,9.488367140875198e-06,2.4620954718557186e-05,0.00015822125715203583,2.1148103769519366e-05,6.887444760650396e-05,9.574856812832877e-05,3.346512312418781e-05,1.6455165678053163e-05,2.2899117539054714e-05,8.878459630068392e-05,8.165047620423138e-05,5.418087312136777e-05,0.0001753919932525605,1.0424891115690116e-05,6.446537736337632e-05,4.7296744014602154e-06
35,The place of birth of S. S. Wilson is,The place of birth of the director of Tremors 4: The Legend Begins is,S. S. Wilson,the director of Tremors 4: The Legend Begins, American,9.058811701834202e-05,0.00017162601579912007,8.127692126436159e-05,4.464815719984472e-05,1.4710591131006368e-05,0.0001688177144387737,2.5549254132783972e-05,0.0017554652877151966,0.00012153610441600904,6.27226909273304e-05,1.378682009089971e-05,3.997814565082081e-05,0.0003437453997321427,3.703743641381152e-05,6.936706631677225e-05,0.0007711491198278964,0.00011410626757424325,3.054670742130838e-05,4.5670785766560584e-06,1.3720922424909077e-06,7.763062967569567e-06,7.243801519507542e-06,1.156407506641699e-05,2.5708040993777104e-05,1.571733628225047e-05,9.920435331878252e-06,9.318249794887379e-06,1.280197193409549e-05,8.431021342403255e-06,5.066322955826763e-06,1.568828520248644e-05,3.447378958298941e-06,0.00014033021579962224,2.4151295292540453e-05
36,The place of birth of Jonathan Binney is,The place of birth of the father of Hibbert Newton Binney is,Jonathan Binney,the father of Hibbert Newton Binney, Hull,8.005213771866693e-07,3.0255889669206226e-06,1.0718728162828484e-06,9.683984899311326e-06,6.044288966222666e-06,8.290165851576603e-07,1.4067644769966137e-05,7.89355399319902e-05,6.413674213945342e-07,3.858629611386277e-07,1.5196434333120123e-07,1.1165794830958475e-06,1.7140076806754223e-06,1.5159037047851598e-06,1.6593693885624816e-07,1.545732175145531e-06,5.752303167128048e-08,8.305840282218924e-08,1.9072723844715256e-08,6.010186126559347e-08,5.016318027628586e-08,7.719571470943265e-08,1.1665528063531383e-06,2.364996817050269e-06,1.729311065901129e-06,5.03774003846047e-07,6.419562623705133e-07,3.5788693821814377e-06,1.9207716832170263e-05,1.3881381164537743e-05,6.455502898461418e-06,2.510347076167818e-05,3.05530775221996e-05,0.00018270326836500317
37,The country of citizenship of Eleanor of Austria is,"The country of citizenship of the mother of Maria of Portugal, Duchess of Viseu is",Eleanor of Austria,"the mother of Maria of Portugal, Duchess of Viseu", Spanish,0.00020655263506341726,3.690125231514685e-05,1.417953990312526e-05,4.338529834058136e-05,2.4908258637879044e-06,8.219244045903906e-05,5.838270590174943e-05,7.035589078441262e-05,1.4592101251764689e-05,4.254804025549674e-06,7.07303513536317e-07,2.2164958863868378e-05,6.28545137715264e-07,1.169193069472385e-06,3.082122248088126e-06,1.8822713627741905e-06,8.271787010016851e-06,3.6619583170249825e-06,8.024923090488301e-07,1.938489276653854e-06,8.721752237761393e-06,1.132705051531957e-06,3.906087385985302e-06,1.2501361197791994e-05,2.424341619189363e-05,2.8640806704061106e-05,2.167223829019349e-05,1.4818888303125277e-05,4.364181950222701e-05,0.00013979070354253054,1.921422517625615e-05,1.5618048564647324e-05,4.479823473957367e-06,1.0975420082104392e-05
38,The spouse of Michal Bat-Adam is,The spouse of the director of The Deserter's Wife is,Michal Bat-Adam,the director of The Deserter's Wife, Moshé Mizrahi,0.0015291499439626932,0.00013109449355397373,0.0010240455158054829,6.107355147833005e-05,0.0006006293697282672,3.234522955608554e-05,6.978786132094683e-06,0.00026231195079162717,0.0002071654744213447,0.0002337053301744163,4.034992525703274e-05,9.195379971060902e-05,2.219811904069502e-05,1.830365727073513e-05,0.0007297391421161592,2.6348729079472832e-05,5.632466127281077e-06,4.06178405683022e-05,0.00019667211745399982,0.0012595365988090634,5.7765595556702465e-05,0.0003740113752428442,2.412709000054747e-05,0.00013386512000579387,2.554315869929269e-05,0.00017374394519720227,1.9748849808820523e-05,1.2403689652273897e-05,7.856338925193995e-06,2.3802087980584474e-06,1.6303351003443822e-05,3.232910967199132e-05,0.00019777259149122983,0.0030017681419849396
39,The country of citizenship of Callicrates is,The country of citizenship of the father of Phintys is,Callicrates,the father of Phintys, Athens,8.925308065954596e-07,1.8525001621583215e-07,1.0380261983300443e-07,3.2032303920459526e-08,2.627998583193403e-07,5.616149110210245e-07,1.8203638774139108e-06,1.601366420800332e-05,4.319678282627137e-06,1.7251952613150934e-06,2.029107918133377e-06,6.906864200573182e-07,1.4563581771653844e-06,8.774344678386115e-06,6.373459655151237e-06,6.144372832750378e-07,3.3615117445151554e-06,4.2180909076705575e-06,3.144121137665934e-06,9.620518540032208e-06,7.135936357371975e-06,2.9118834845576202e-06,1.3732734487348353e-06,1.6937973441599752e-06,1.8215307136415504e-05,1.0111839401361067e-05,0.00014745217049494386,0.00017804915842134506,9.548353409627452e-05,0.0001229117187904194,0.0007422199123539031,0.0025618684012442827,0.0025375760160386562,0.03538954257965088
40,The date of death of Princess of Monaco is,The date of death of the mother of Albert II is,Princess of Monaco,the mother of Albert II," September 14, 1982",5.795348988613114e-05,5.2680406952276826e-05,0.0001139826636062935,1.0266807294101454e-05,1.3266026144265197e-05,1.1493517376948148e-05,1.2572580999403726e-05,0.00011222286411793903,0.0002180937008233741,6.931387906661257e-05,1.562622855999507e-05,1.9893186617991887e-05,2.0856434275629e-05,7.689571248192806e-06,3.546146035660058e-05,6.1029058997519314e-05,4.318840001360513e-05,2.0817020413232967e-05,3.308405212010257e-06,4.568320218822919e-05,0.000617401790805161,0.00023971640621311963,0.0002531544887460768,0.00011524511501193047,0.0003881843585986644,0.001533509697765112,0.0038882356602698565,0.005589664448052645,0.004700424615293741,0.004473620094358921,0.003678985871374607,2.4274904717458412e-05,0.0008483442361466587,0.017765291035175323
41,The place of birth of Marcela Agoncillo is,The place of birth of the mother of Lorenza Marino Agoncillo is,Marcela Agoncillo,the mother of Lorenza Marino Agoncillo," Taal, Batangas",1.2416628123901319e-05,2.006982640523347e-06,8.423576787208731e-07,5.917302701163862e-07,3.459835852481774e-06,3.62791752195335e-06,4.940321559843142e-06,7.049408304737881e-05,3.237149940105155e-05,4.466031441552332e-06,1.5218155567708891e-05,0.00013428936654236168,1.6944644812610932e-05,9.841409337241203e-05,0.002036025747656822,0.0012779418611899018,3.3973944937315537e-06,4.03049170927261e-06,1.30581129269558e-05,7.036240276647732e-05,1.7742289855959825e-05,5.3453195505426265e-06,3.2053817449195776e-06,2.1837773601873778e-05,3.18766683449212e-06,1.6807734937174246e-05,4.904075831291266e-05,0.00041271952795796096,0.0003331308835186064,0.00325476611033082,0.005144810304045677,0.002030362142249942,0.00015619953046552837,0.003741954220458865
42,The country of citizenship of Ilich Ramírez Sánchez is,The country of citizenship of the spouse of Isabelle Coutant-Peyre is,Ilich Ramírez Sánchez,the spouse of Isabelle Coutant-Peyre, Venezuelan,2.1911304770583229e-07,1.4153384597648255e-07,6.639491800797259e-08,2.193720973764357e-07,8.549641705712929e-08,6.457769927692425e-07,1.5326634184020804e-07,9.264311415790871e-07,1.9940162587772647e-07,4.011327291664202e-06,2.9029210963926744e-06,1.8691926015890203e-05,3.365572410984896e-05,2.003237204917241e-05,4.374239324533846e-06,3.006081215062295e-06,6.087533984100446e-05,5.59330601390684e-06,4.22249868279323e-05,0.00027335595223121345,6.096069409977645e-05,0.0020383326336741447,0.002260429784655571,0.003970676567405462,0.015245563350617886,0.033484090119600296,0.020490719005465508,0.01544450968503952,0.008690155111253262,0.010004050098359585,0.004175322130322456,0.0003939074813388288,1.4332219507195987e-05,0.010311643593013287
43,The place of death of Elizabeth of York is,The place of death of the mother of Elizabeth Tudor is,Elizabeth of York,the mother of Elizabeth Tudor, Tower,2.125146784237586e-05,4.1040948417503387e-07,1.1802056860688026e-06,1.9673968836286804e-06,1.604247330533326e-07,1.4294281527327257e-06,2.568569925642805e-06,4.66966730527929e-06,5.73953866478405e-06,7.89654450272792e-07,2.2246275932502613e-07,1.1922446674361709e-06,1.2992757092433749e-06,5.285608949634479e-06,6.407927685359027e-06,2.2139959128253395e-06,2.018768554989947e-06,9.909855407386203e-07,4.445680019671272e-07,6.745247901562834e-06,5.588069598161383e-07,1.9044314569782728e-07,1.79693330437658e-07,2.365818829730415e-07,2.55958156003544e-07,1.2876745358880726e-06,2.405430223006988e-06,2.305148882442154e-06,3.404195467737736e-06,5.585032340604812e-06,1.8806236766977236e-05,2.6235738914692774e-06,9.904037057140158e-08,4.991121045350155e-07
44,The place of birth of Lydia Maria Child is,The place of birth of the spouse of David Lee Child is,Lydia Maria Child,the spouse of David Lee Child," Medford, Massachusetts",7.088130587362684e-06,1.6097572370199487e-05,1.7040605598594993e-05,8.325708222400863e-06,1.7777425682652392e-06,3.666142447400489e-06,8.023231202969328e-06,1.8370063116890378e-05,9.787248018255923e-06,3.8079526802903274e-06,1.3744254374614684e-06,5.31559362570988e-06,5.243230134510668e-07,2.279151658513001e-06,3.992670826846734e-05,3.287528670625761e-05,3.3772954338928685e-05,0.0003402169677428901,0.0005254445713944733,0.0001520277583040297,0.003092346480116248,0.0012836509849876165,0.0016657802043482661,0.0002190122613683343,0.0005403780378401279,0.0002053164498647675,9.684126416686922e-05,5.5658576457062736e-05,8.211752719944343e-05,9.439385758014396e-05,0.002060076454654336,0.001123442081734538,1.4923708476999309e-05,0.011430238373577595
45,The date of birth of Mechthild of Bavaria is,"The date of birth of the mother of Philip II, Margrave of Baden-Baden is",Mechthild of Bavaria,"the mother of Philip II, Margrave of Baden-Baden", 12 July 1532,0.012195345014333725,0.038113147020339966,0.18163619935512543,0.00022920079936739057,0.02589811198413372,0.9896432161331177,0.251507431268692,0.0074512711726129055,0.20697550475597382,0.3114215135574341,0.42091286182403564,0.06352643668651581,0.06568940728902817,0.0022966363467276096,0.0016307629412040114,0.0014299630420282483,0.000900156213901937,0.0030705376993864775,0.028128881007432938,0.013187091797590256,0.0018502217717468739,7.63956195442006e-05,5.141030123922974e-05,0.0009558852179907262,0.0007147417636588216,0.0007623520796187222,0.0037649061996489763,0.003204949200153351,0.0012033527018502355,0.0011248922673985362,0.0020047726575285196,0.7052816152572632,0.01849365420639515,0.007656380068510771
46,The place of birth of Charles VII is,The place of birth of the father of Marie Marguerite de Valois is,Charles VII,the father of Marie Marguerite de Valois, Paris,1.8263732272316702e-05,9.581486665410921e-06,1.8678914557312964e-06,3.037336227862397e-06,4.808175049220154e-07,4.0895920392358676e-06,1.1692898624460213e-05,4.5274962758412585e-05,6.242311792448163e-05,8.643874025437981e-06,4.215054559608689e-06,8.672471381032665e-07,1.0604622957544052e-06,7.171018978624488e-07,6.098362632656062e-07,8.989941591153183e-08,7.654458045180945e-07,5.838784545630915e-06,2.1160167307243682e-05,7.69510370446369e-06,1.904179407574702e-05,5.2024122851435095e-05,2.906671397795435e-05,1.2265636541997083e-05,1.744656401569955e-05,4.291780714993365e-05,3.063729309360497e-05,4.7136865759966895e-05,1.8120172171620652e-05,1.487690406065667e-05,2.2895515940035693e-05,4.33559252996929e-05,0.0007060697535052896,0.0007733721868135035
47,The place of death of Gustavo Alatriste is,The place of death of the director of Las tecnologías pesqueras is,Gustavo Alatriste,the director of Las tecnologías pesqueras," Houston, Texas",2.049509566859342e-05,5.297224561218172e-05,1.215311112900963e-05,1.1872570212290157e-05,1.29496925183048e-06,1.081740265362896e-06,1.2011558681024326e-07,2.8284460995564586e-07,2.8632043722609524e-06,2.3087719114300853e-07,4.215078490688029e-07,9.372540148433472e-07,2.7685618988471106e-06,7.332350833166856e-06,2.7476589821162634e-05,9.311203029938042e-06,9.307182153861504e-06,1.466580556552799e-06,1.0688925613067113e-05,1.2175592019048054e-05,1.8864465118895168e-06,1.6162804286068422e-06,2.5704920858515834e-07,4.1752471702238836e-07,1.9446416388291254e-07,2.788240749396209e-07,5.563562126553734e-07,6.999182460276643e-07,4.7194856733767665e-07,1.2598582088685362e-06,3.2864884360606084e-06,7.8640169931532e-08,2.659037136254483e-06,7.642622676939936e-07
